bdc_name,bdc_cik,company_name,business_description,investment_type,principal,cost,fair_value,industry_sector
Main Street Capital Corporation,1396440,Titan Meter Midco Corp.,Value Added Distributor of a Variety of Metering and Measurement Products and Solutions to the Energy Industry,Secured Debt,,-105000.0,-105000.0,Energy & Utilities
Main Street Capital Corporation,1396440,Titan Meter Midco Corp.,Value Added Distributor of a Variety of Metering and Measurement Products and Solutions to the Energy Industry,Secured Debt,33927000.0,32937000.0,33927000.0,Energy & Utilities
Main Street Capital Corporation,1396440,Titan Meter Midco Corp.,Value Added Distributor of a Variety of Metering and Measurement Products and Solutions to the Energy Industry,Preferred Equity,,1219000.0,1400000.0,Energy & Utilities
Main Street Capital Corporation,1396440,Titan Meter Midco Corp.,Value Added Distributor of a Variety of Metering and Measurement Products and Solutions to the Energy Industry,,,34051000.0,35222000.0,Energy & Utilities
Main Street Capital Corporation,1396440,U.S. TelePacific Corp.,Provider of Communications and Managed Services,Secured Debt,9825000.0,3257000.0,3910000.0,Telecommunications
Main Street Capital Corporation,1396440,U.S. TelePacific Corp.,Provider of Communications and Managed Services,Secured Debt,1003000.0,20000.0,,Telecommunications
Main Street Capital Corporation,1396440,U.S. TelePacific Corp.,Provider of Communications and Managed Services,,,3277000.0,3910000.0,Telecommunications
Main Street Capital Corporation,1396440,"UPS Intermediate, LLC","Provider of Maintenance, Repair, and Overhaul Services for Industrial Equipment Serving the Refining, Chemical, Midstream, Renewables, Power, and Utilities End Markets",Secured Debt,43339000.0,42558000.0,42904000.0,Industrial/Manufacturing
Main Street Capital Corporation,1396440,"UPS Intermediate, LLC","Provider of Maintenance, Repair, and Overhaul Services for Industrial Equipment Serving the Refining, Chemical, Midstream, Renewables, Power, and Utilities End Markets",Common Equity,,1443000.0,1443000.0,Industrial/Manufacturing
Main Street Capital Corporation,1396440,"UPS Intermediate, LLC","Provider of Maintenance, Repair, and Overhaul Services for Industrial Equipment Serving the Refining, Chemical, Midstream, Renewables, Power, and Utilities End Markets",,,44001000.0,44347000.0,Industrial/Manufacturing
Main Street Capital Corporation,1396440,"UserZoom Technologies, Inc.",Provider of User Experience Research Automation Software,Secured Debt,4000000.0,3918000.0,4000000.0,Software/Technology
Main Street Capital Corporation,1396440,"Vistar Media, Inc.",Operator of Digital Out-of-Home Advertising Platform,Preferred Stock,,767000.0,4676000.0,Software/Technology
Main Street Capital Corporation,1396440,Vitesse Systems,Component Manufacturing and Machining Platform,Secured Debt,5795000.0,5673000.0,5795000.0,Software/Technology
Main Street Capital Corporation,1396440,Vitesse Systems,Component Manufacturing and Machining Platform,Secured Debt,42075000.0,41245000.0,42075000.0,Software/Technology
Main Street Capital Corporation,1396440,Vitesse Systems,Component Manufacturing and Machining Platform,,,46918000.0,47870000.0,Software/Technology
Main Street Capital Corporation,1396440,"VORTEQ Coil Finishers, LLC",Specialty Coating of Aluminum and Light-Gauge Steel,Common Equity,,1038000.0,2640000.0,Other
Main Street Capital Corporation,1396440,"Wall Street Prep, Inc.",Financial Training Services,Secured Debt,,-2000.0,-2000.0,Financial Services
Main Street Capital Corporation,1396440,"Wall Street Prep, Inc.",Financial Training Services,Secured Debt,1759000.0,1748000.0,1759000.0,Financial Services
Main Street Capital Corporation,1396440,"Wall Street Prep, Inc.",Financial Training Services,Common Stock,,400000.0,1210000.0,Financial Services
Main Street Capital Corporation,1396440,"Wall Street Prep, Inc.",Financial Training Services,,,2146000.0,2967000.0,Financial Services
Main Street Capital Corporation,1396440,"Watterson Brands, LLC",Facility Management Services,Secured Debt,2270000.0,2251000.0,2142000.0,Other
Main Street Capital Corporation,1396440,"Watterson Brands, LLC",Facility Management Services,Secured Debt,392000.0,377000.0,369000.0,Other
Main Street Capital Corporation,1396440,"Watterson Brands, LLC",Facility Management Services,Secured Debt,16135000.0,16036000.0,15227000.0,Other
Main Street Capital Corporation,1396440,"Watterson Brands, LLC",Facility Management Services,Secured Debt,12906000.0,12826000.0,12180000.0,Other
Main Street Capital Corporation,1396440,"Watterson Brands, LLC",Facility Management Services,,,31490000.0,29918000.0,Other
Main Street Capital Corporation,1396440,"West Star Aviation Acquisition, LLC","Aircraft, Aircraft Engine and Engine Parts",Secured Debt,2381000.0,2348000.0,2381000.0,Industrial/Manufacturing
Main Street Capital Corporation,1396440,"West Star Aviation Acquisition, LLC","Aircraft, Aircraft Engine and Engine Parts",Secured Debt,10550000.0,10428000.0,10550000.0,Industrial/Manufacturing
Main Street Capital Corporation,1396440,"West Star Aviation Acquisition, LLC","Aircraft, Aircraft Engine and Engine Parts",Secured Debt,5250000.0,5166000.0,5250000.0,Industrial/Manufacturing
Main Street Capital Corporation,1396440,"West Star Aviation Acquisition, LLC","Aircraft, Aircraft Engine and Engine Parts",Common Stock,,1541000.0,4920000.0,Industrial/Manufacturing
Main Street Capital Corporation,1396440,"West Star Aviation Acquisition, LLC","Aircraft, Aircraft Engine and Engine Parts",,,19483000.0,23101000.0,Industrial/Manufacturing
Main Street Capital Corporation,1396440,Winter Services LLC,Provider of Snow Removal and Ice Management Services,Secured Debt,2200000.0,2161000.0,2138000.0,Other
Main Street Capital Corporation,1396440,Winter Services LLC,Provider of Snow Removal and Ice Management Services,Secured Debt,1874000.0,1856000.0,1821000.0,Other
Main Street Capital Corporation,1396440,Winter Services LLC,Provider of Snow Removal and Ice Management Services,Secured Debt,7240000.0,7131000.0,7035000.0,Other
Main Street Capital Corporation,1396440,"Analytical Systems Keco Holdings, LLC",Manufacturer of Liquid and Gas Analyzers,Secured Debt,4125000.0,4084000.0,4084000.0,Energy & Utilities
Main Street Capital Corporation,1396440,"Analytical Systems Keco Holdings, LLC",Manufacturer of Liquid and Gas Analyzers,Preferred Member Units,,2427000.0,4860000.0,Energy & Utilities
Main Street Capital Corporation,1396440,"Analytical Systems Keco Holdings, LLC",Manufacturer of Liquid and Gas Analyzers,Preferred Member Units,,3200000.0,,Energy & Utilities
Main Street Capital Corporation,1396440,"Analytical Systems Keco Holdings, LLC",Manufacturer of Liquid and Gas Analyzers,Warrants,,316000.0,,Energy & Utilities
Main Street Capital Corporation,1396440,"Analytical Systems Keco Holdings, LLC",Manufacturer of Liquid and Gas Analyzers,,,10246000.0,9163000.0,Energy & Utilities
Main Street Capital Corporation,1396440,"ASC Interests, LLC",Recreational and Educational Shooting Facility,Secured Debt,400000.0,400000.0,400000.0,Education
Main Street Capital Corporation,1396440,"ASC Interests, LLC",Recreational and Educational Shooting Facility,Secured Debt,1650000.0,1649000.0,1597000.0,Education
Main Street Capital Corporation,1396440,"ASC Interests, LLC",Recreational and Educational Shooting Facility,Preferred Member Units,,178000.0,266000.0,Education
Main Street Capital Corporation,1396440,"ASC Interests, LLC",Recreational and Educational Shooting Facility,Member Units,,1500000.0,100000.0,Education
Main Street Capital Corporation,1396440,"ASC Interests, LLC",Recreational and Educational Shooting Facility,,,3727000.0,2363000.0,Education
Main Street Capital Corporation,1396440,"ATS Workholding, LLC",Manufacturer of Machine Cutting Tools and Accessories,Secured Debt,2090000.0,2080000.0,328000.0,Industrial/Manufacturing
Main Street Capital Corporation,1396440,"ATS Workholding, LLC",Manufacturer of Machine Cutting Tools and Accessories,Secured Debt,3015000.0,2841000.0,473000.0,Industrial/Manufacturing
Main Street Capital Corporation,1396440,"ATS Workholding, LLC",Manufacturer of Machine Cutting Tools and Accessories,Preferred Member Units,,3726000.0,,Industrial/Manufacturing
Main Street Capital Corporation,1396440,"ATS Workholding, LLC",Manufacturer of Machine Cutting Tools and Accessories,,,8647000.0,801000.0,Industrial/Manufacturing
Main Street Capital Corporation,1396440,"Barfly Ventures, LLC",Casual Restaurant Group,Secured Debt,711000.0,711000.0,711000.0,Food & Beverage
Main Street Capital Corporation,1396440,"Barfly Ventures, LLC",Casual Restaurant Group,Member Units,,1584000.0,4140000.0,Food & Beverage
Main Street Capital Corporation,1396440,"Barfly Ventures, LLC",Casual Restaurant Group,,,2295000.0,4851000.0,Food & Beverage
Main Street Capital Corporation,1396440,"Batjer TopCo, LLC",HVAC Mechanical Contractor,Secured Debt,,-6000.0,,Industrial/Manufacturing
Main Street Capital Corporation,1396440,"Batjer TopCo, LLC",HVAC Mechanical Contractor,Secured Debt,270000.0,270000.0,270000.0,Industrial/Manufacturing
Main Street Capital Corporation,1396440,"Batjer TopCo, LLC",HVAC Mechanical Contractor,Secured Debt,10575000.0,10508000.0,10575000.0,Industrial/Manufacturing
Main Street Capital Corporation,1396440,"Batjer TopCo, LLC",HVAC Mechanical Contractor,Preferred Stock,,4095000.0,6150000.0,Industrial/Manufacturing
Main Street Capital Corporation,1396440,"Batjer TopCo, LLC",HVAC Mechanical Contractor,,,14867000.0,16995000.0,Industrial/Manufacturing
Main Street Capital Corporation,1396440,"Bolder Panther Group, LLC",Consumer Goods and Fuel Retailer,Secured Debt,96556000.0,96078000.0,96556000.0,Consumer Products
Main Street Capital Corporation,1396440,"Bolder Panther Group, LLC",Consumer Goods and Fuel Retailer,Class B Preferred Member Units,,14000000.0,31020000.0,Consumer Products
Main Street Capital Corporation,1396440,"Bolder Panther Group, LLC",Consumer Goods and Fuel Retailer,,,110078000.0,127576000.0,Consumer Products
Main Street Capital Corporation,1396440,"Brewer Crane Holdings, LLC",Provider of Crane Rental and Operating Services,Secured Debt,5498000.0,5498000.0,5498000.0,Other
Main Street Capital Corporation,1396440,"Brewer Crane Holdings, LLC",Provider of Crane Rental and Operating Services,Preferred Member Units,,4280000.0,5620000.0,Other
Main Street Capital Corporation,1396440,"Brewer Crane Holdings, LLC",Provider of Crane Rental and Operating Services,,,9778000.0,11118000.0,Other
Main Street Capital Corporation,1396440,Bridge Capital Solutions Corporation,Financial Services and Cash Flow Solutions Provider,Secured Debt,8813000.0,8813000.0,8813000.0,Financial Services
Main Street Capital Corporation,1396440,Bridge Capital Solutions Corporation,Financial Services and Cash Flow Solutions Provider,Secured Debt,1000000.0,1000000.0,1000000.0,Financial Services
Main Street Capital Corporation,1396440,Bridge Capital Solutions Corporation,Financial Services and Cash Flow Solutions Provider,Warrants,,2132000.0,4290000.0,Financial Services
Main Street Capital Corporation,1396440,Bridge Capital Solutions Corporation,Financial Services and Cash Flow Solutions Provider,Preferred Member Units,,1000000.0,1000000.0,Financial Services
Main Street Capital Corporation,1396440,Bridge Capital Solutions Corporation,Financial Services and Cash Flow Solutions Provider,,,12945000.0,15103000.0,Financial Services
Main Street Capital Corporation,1396440,"Café Brazil, LLC",Casual Restaurant Group,Member Units,,1742000.0,1980000.0,Food & Beverage
Main Street Capital Corporation,1396440,California Splendor Holdings LLC,Processor of Frozen Fruits,Secured Debt,28000000.0,27965000.0,27655000.0,Other
Main Street Capital Corporation,1396440,California Splendor Holdings LLC,Processor of Frozen Fruits,Preferred Member Units,,4601000.0,4601000.0,Other
Main Street Capital Corporation,1396440,California Splendor Holdings LLC,Processor of Frozen Fruits,Preferred Member Units,,10775000.0,15695000.0,Other
Main Street Capital Corporation,1396440,California Splendor Holdings LLC,Processor of Frozen Fruits,,,43341000.0,47951000.0,Other
Main Street Capital Corporation,1396440,"CBT Nuggets, LLC",Produces and Sells IT Training Certification Videos,Member Units,,1300000.0,50130000.0,Education
Main Street Capital Corporation,1396440,"Centre Technologies Holdings, LLC",Provider of IT Hardware Services and Software Solutions,Secured Debt,17574000.0,17512000.0,17574000.0,Software/Technology
Main Street Capital Corporation,1396440,"Centre Technologies Holdings, LLC",Provider of IT Hardware Services and Software Solutions,Preferred Member Units,,6122000.0,11040000.0,Software/Technology
Main Street Capital Corporation,1396440,"Centre Technologies Holdings, LLC",Provider of IT Hardware Services and Software Solutions,,,23634000.0,28614000.0,Software/Technology
Main Street Capital Corporation,1396440,Chamberlin Holding LLC,Roofing and Waterproofing Specialty Contractor,Secured Debt,,-195000.0,,Software/Technology
Main Street Capital Corporation,1396440,Chamberlin Holding LLC,Roofing and Waterproofing Specialty Contractor,Secured Debt,15620000.0,15617000.0,15620000.0,Software/Technology
Main Street Capital Corporation,1396440,Chamberlin Holding LLC,Roofing and Waterproofing Specialty Contractor,Member Units,,11440000.0,29320000.0,Software/Technology
Main Street Capital Corporation,1396440,Chamberlin Holding LLC,Roofing and Waterproofing Specialty Contractor,Member Units,,1773000.0,2860000.0,Software/Technology
Main Street Capital Corporation,1396440,Chamberlin Holding LLC,Roofing and Waterproofing Specialty Contractor,,,28635000.0,47800000.0,Software/Technology
Main Street Capital Corporation,1396440,"Cybermedia Technologies, LLC",IT and Digital Services Provider,Secured Debt,28638000.0,28389000.0,28389000.0,Software/Technology
Main Street Capital Corporation,1396440,"Cybermedia Technologies, LLC",IT and Digital Services Provider,Preferred Member Units,,15000000.0,15000000.0,Software/Technology
Main Street Capital Corporation,1396440,"Cybermedia Technologies, LLC",IT and Digital Services Provider,,,43389000.0,43389000.0,Software/Technology
Main Street Capital Corporation,1396440,"Datacom, LLC",Technology and Telecommunications Provider,Secured Debt,450000.0,447000.0,447000.0,Software/Technology
Main Street Capital Corporation,1396440,"Datacom, LLC",Technology and Telecommunications Provider,Secured Debt,8352000.0,8073000.0,7587000.0,Software/Technology
Main Street Capital Corporation,1396440,"Datacom, LLC",Technology and Telecommunications Provider,Preferred Member Units,,2610000.0,70000.0,Software/Technology
Main Street Capital Corporation,1396440,"Datacom, LLC",Technology and Telecommunications Provider,,,11130000.0,8104000.0,Software/Technology
Main Street Capital Corporation,1396440,Digital Products Holdings LLC,Designer and Distributor of Consumer Electronics,Secured Debt,14873000.0,14758000.0,14690000.0,Other
Main Street Capital Corporation,1396440,Digital Products Holdings LLC,Designer and Distributor of Consumer Electronics,Preferred Member Units,,9501000.0,9835000.0,Other
