bdc_name,bdc_cik,company_name,holder_count,is_shared,other_holders,investment_type,industry_sector,business_description,fair_value_millions,principal_millions,cost_millions,fair_value,principal,cost,has_business_desc,industry_classified
New Mountain Finance Corporation,1496099,Financial Services,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,-0.02,2.89,-0.02,-22000.0,2894000.0,-22000.0,False,False
New Mountain Finance Corporation,1496099,Financial Services,1,False,,,Unknown,,-0.04,,-0.02,-37000.0,,-22000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,-0.05,1.57,,-47000.0,1568000.0,,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,-0.06,2.12,-0.02,-62000.0,2118000.0,-21000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,-0.02,4.82,-0.02,-24000.0,4825000.0,-24000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,-0.04,9.05,,-45000.0,9047000.0,,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,,Unknown,,-0.07,,-0.02,-69000.0,,-24000.0,False,False
New Mountain Finance Corporation,1496099,Consumer Products,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,-0.07,0.88,-0.01,-71000.0,880000.0,-7000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (3)(13),Unknown,,0.34,0.34,0.34,340000.0,340000.0,340000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,,Unknown,,10.97,,10.97,10968000.0,,10968000.0,False,False
New Mountain Finance Corporation,1496099,Energy,1,False,,Trust Claim(8)(13),Unknown,,,0.25,,,247000.0,,False,False
New Mountain Finance Corporation,1496099,Energy,1,False,,First lien (3)(13),Unknown,,,3.41,,,3409000.0,,False,False
New Mountain Finance Corporation,1496099,Education,1,False,,Ordinary shares (3)(13),Unknown,,,48.9,,,48899000.0,,False,False
New Mountain Finance Corporation,1496099,Education,1,False,,Preferred shares (3)(13),Unknown,,9.35,3.48,7.52,9352000.0,3480000.0,7525000.0,False,False
New Mountain Finance Corporation,1496099,Education,1,False,,,Unknown,,69.33,,74.18,69330000.0,,74176000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,Ordinary shares (3)(13),Unknown,,8.19,72.54,4.1,8188000.0,72536000.0,4104000.0,False,False
New Mountain Finance Corporation,1496099,Energy,1,False,,Ordinary shares (2)(13),Unknown,,1.8,25000.0,11.5,1799000.0,25000000000.0,11501000.0,False,False
New Mountain Finance Corporation,1496099,Energy,1,False,,Ordinary shares (3)(13),Unknown,,0.2,2786.0,1.28,201000.0,2786000000.0,1282000.0,False,False
New Mountain Finance Corporation,1496099,Energy,1,False,,,Unknown,,2.0,,12.78,2000000.0,,12783000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,First lien (3)(11)(13),Unknown,,33.16,33.16,33.16,33155000.0,33155000.0,33155000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,Subordinated (3)(13),Unknown,,19.05,23.81,22.94,19051000.0,23814000.0,22942000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,,Unknown,,98.27,,102.16,98274000.0,,102165000.0,False,False
New Mountain Finance Corporation,1496099,Energy,1,False,,First lien (3)(11)(13)(16) - Drawn,Unknown,,20.84,20.84,20.84,20840000.0,20840000.0,20840000.0,False,False
New Mountain Finance Corporation,1496099,Energy,1,False,,,Unknown,,44.18,,44.18,44176000.0,,44176000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,Second lien (3)(13),Unknown,,15.46,15.61,15.61,15459000.0,15608000.0,15608000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,Second lien (3)(13),Unknown,,6.85,6.92,6.92,6853000.0,6919000.0,6919000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,,Unknown,,22.31,,22.53,22312000.0,,22527000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,Second lien (3)(13),Unknown,,3.0,8.28,7.87,3000000.0,8281000.0,7871000.0,False,False
New Mountain Finance Corporation,1496099,Investment Fund,1,False,,Membership interest (3)(13),Unknown,,112.4,,112.4,112400000.0,,112400000.0,False,False
New Mountain Finance Corporation,1496099,Net Lease,1,False,,Membership interest (6)(13),Unknown,,104.51,,74.25,104512000.0,,74248000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,Ordinary shares (2)(13),Unknown,,28.48,325.52,27.15,28481000.0,325516000.0,27154000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,Ordinary shares (3)(13),Unknown,,13.35,152.55,12.77,13347000.0,152548000.0,12768000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,,Unknown,,41.83,,39.92,41828000.0,,39922000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,Preferred shares (3)(13),Unknown,,20.65,22803.21,22.8,20646000.0,22803214000.0,22803000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,Preferred shares (3)(13),Unknown,,12.68,13553.02,13.55,12682000.0,13553020000.0,13553000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,Preferred shares (3)(13),Unknown,,3.08,19795.44,19.8,3080000.0,19795435000.0,19795000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,Preferred shares (2)(13),Unknown,,,29326.54,26.95,,29326545000.0,26946000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,Preferred shares (3)(13),Unknown,,,8104.46,7.45,,8104462000.0,7447000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,Ordinary shares (2)(13),Unknown,,,2096.48,1.92,,2096477000.0,1925000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,Ordinary shares (3)(13),Unknown,,,1993.75,0.53,,1993749000.0,532000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,,Unknown,,36.41,,93.0,36408000.0,,93001000.0,False,False
New Mountain Finance Corporation,1496099,Energy,1,False,,Ordinary shares (3)(13),Unknown,,,0.1,,,100000.0,,False,False
New Mountain Finance Corporation,1496099,Net Lease,1,False,,Membership interest (6)(13),Unknown,,9.96,,6.27,9960000.0,,6272000.0,False,False
New Mountain Finance Corporation,1496099,Net Lease,1,False,,Membership interest (6)(13),Unknown,,0.32,,0.85,322000.0,,850000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,Ordinary shares (3)(13),Unknown,,,640.0,4.0,,640000000.0,4000000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,Warrants (3)(13),Unknown,,,13.34,,,13339000.0,,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,Warrants (3)(13),Unknown,,,160.0,1.0,,160000000.0,1000000.0,False,False
New Mountain Finance Corporation,1496099,Energy,1,False,,First lien (3)(13)(16) - Undrawn,Unknown,,,1.06,,,1055000.0,,False,False
New Mountain Finance Corporation,1496099,"National HME, Inc./NHME Holdings Corp.",1,False,,,Unknown,,3.0,,,3000000.0,,,False,False
New Mountain Finance Corporation,1496099,"New Benevis Topco, LLC / New Benevis Holdco, Inc.",1,False,,,Unknown,,135.4,,,135401000.0,,,False,False
New Mountain Finance Corporation,1496099,"New Permian Holdco, Inc. / New Permian Holdco, L.L.C.",1,False,,,Unknown,,63.17,,,63170000.0,,,False,False
New Mountain Finance Corporation,1496099,NM APP CANADA CORP,1,False,,,Unknown,,0.01,,,7000.0,,,False,False
New Mountain Finance Corporation,1496099,NM CLFX LP,1,False,,,Unknown,,11.73,,,11731000.0,,,False,False
New Mountain Finance Corporation,1496099,"NM NL Holdings, L.P.",1,False,,,Unknown,,96.07,,,96071000.0,,,False,False
New Mountain Finance Corporation,1496099,"NM GP Holdco, LLC",1,False,,,Unknown,,1.05,,,1048000.0,,,False,False
New Mountain Finance Corporation,1496099,NM YI LLC,1,False,,,Unknown,,9.55,,,9550000.0,,,False,False
New Mountain Finance Corporation,1496099,NMFC Senior Loan Program III LLC,1,False,,,Unknown,,140.0,,,140000000.0,,,False,False
New Mountain Finance Corporation,1496099,NMFC Senior Loan Program IV LLC,1,False,,,Unknown,,112.4,,,112400000.0,,,False,False
New Mountain Finance Corporation,1496099,"UniTek Global Services, Inc.",1,False,,,Unknown,,92.0,,,91999000.0,,,False,False
New Mountain Finance Corporation,1496099,Financial Services,1,False,,First lien (5)(15),Unknown,,21.67,21.67,21.59,21666000.0,21666000.0,21591000.0,False,False
New Mountain Finance Corporation,1496099,Financial Services,1,False,,First lien (2)(15)(18) - Drawn,Unknown,,0.45,0.45,0.45,451000.0,451000.0,446000.0,False,False
New Mountain Finance Corporation,1496099,Financial Services,1,False,,,Unknown,,62.39,,62.04,62387000.0,,62045000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (2)(15),Unknown,,34.02,34.02,33.95,34023000.0,34023000.0,33947000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (5)(15),Unknown,,21.52,21.52,21.48,21521000.0,21521000.0,21476000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,,Unknown,,55.54,,55.42,55544000.0,,55423000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,Second lien (3)(15),Unknown,,45.07,47.84,47.58,45072000.0,47838000.0,47581000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,Second lien (8)(15),Unknown,,7.07,7.5,7.46,7066000.0,7500000.0,7459000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,,Unknown,,52.14,,55.04,52138000.0,,55040000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (2)(15),Unknown,,18.71,18.71,18.6,18707000.0,18707000.0,18605000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (8)(15),Unknown,,7.84,7.84,7.78,7844000.0,7844000.0,7781000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,Subordinated (3)(15),Unknown,,17.24,17.24,17.06,17245000.0,17245000.0,17060000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,,Unknown,,43.8,,43.45,43796000.0,,43446000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (8)(15),Unknown,,31.01,30.78,30.57,31008000.0,30783000.0,30569000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (2)(15),Unknown,,7.44,7.37,7.31,7440000.0,7366000.0,7311000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (2)(15),Unknown,,4.81,4.77,4.73,4807000.0,4772000.0,4726000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(15)(18) - Drawn,Unknown,,0.47,0.47,0.47,471000.0,471000.0,467000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,,Unknown,,43.73,,43.07,43726000.0,,43073000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,First lien (2)(15),Unknown,,36.79,37.48,37.2,36791000.0,37477000.0,37204000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,First lien (3)(15),Unknown,,3.87,3.94,3.92,3873000.0,3945000.0,3915000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,First lien (3)(15)(18) - Drawn,Unknown,,2.58,2.62,2.6,2576000.0,2623000.0,2597000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,,Unknown,,43.24,,43.72,43240000.0,,43716000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (5)(15),Unknown,,21.6,21.66,21.61,21598000.0,21655000.0,21610000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(15),Unknown,,7.65,7.67,7.66,7650000.0,7670000.0,7655000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (2)(15),Unknown,,4.56,4.57,4.56,4557000.0,4568000.0,4561000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (2)(15),Unknown,,3.13,3.14,3.13,3132000.0,3140000.0,3133000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(15),Unknown,,0.8,0.8,0.8,800000.0,801000.0,799000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,,Unknown,,37.74,,37.76,37737000.0,,37758000.0,False,False
New Mountain Finance Corporation,1496099,Financial Services,1,False,,First lien (2)(15)(18) - Drawn,Unknown,,13.34,13.34,13.31,13336000.0,13336000.0,13307000.0,False,False
New Mountain Finance Corporation,1496099,Financial Services,1,False,,First lien (2)(15),Unknown,,1.24,1.24,1.23,1241000.0,1241000.0,1232000.0,False,False
New Mountain Finance Corporation,1496099,Financial Services,1,False,,First lien (2)(15),Unknown,,0.83,0.83,0.83,832000.0,832000.0,826000.0,False,False
New Mountain Finance Corporation,1496099,Financial Services,1,False,,Subordinated (3)(15),Unknown,,3.46,3.51,3.46,3459000.0,3513000.0,3464000.0,False,False
New Mountain Finance Corporation,1496099,Financial Services,1,False,,,Unknown,,37.63,,37.54,37626000.0,,37544000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (8)(15),Unknown,,24.22,24.22,24.15,24220000.0,24220000.0,24147000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (2)(15),Unknown,,12.52,12.52,12.48,12524000.0,12524000.0,12484000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,,Unknown,,36.74,,36.63,36744000.0,,36631000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (8)(15),Unknown,,21.47,21.85,21.68,21473000.0,21847000.0,21684000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (2)(15),Unknown,,14.52,14.77,14.66,14522000.0,14774000.0,14664000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,,Unknown,,35.99,,36.35,35995000.0,,36348000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,Second lien (2)(15),Unknown,,23.41,23.41,23.24,23406000.0,23406000.0,23239000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,Second lien (2)(15),Unknown,,12.04,12.04,11.98,12044000.0,12044000.0,11977000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,,Unknown,,35.45,,35.22,35450000.0,,35216000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (2)(15),Unknown,,33.7,33.7,33.44,33698000.0,33698000.0,33444000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (3)(15)(18) - Drawn,Unknown,,1.01,1.01,1.0,1006000.0,1006000.0,996000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (3)(15),Unknown,,0.35,0.35,0.34,347000.0,347000.0,344000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,,Unknown,,35.05,,34.78,35051000.0,,34784000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,Second lien (2)(15),Unknown,,17.08,18.75,18.67,17079000.0,18750000.0,18673000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,Second lien (8)(15),Unknown,,17.08,18.75,18.67,17079000.0,18750000.0,18673000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,,Unknown,,34.16,,37.35,34158000.0,,37346000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (2)(15),Unknown,,28.84,28.84,28.62,28839000.0,28839000.0,28625000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,First lien (2)(15),Unknown,,4.21,4.21,4.2,4214000.0,4214000.0,4197000.0,False,False
New Mountain Finance Corporation,1496099,Business Services,1,False,,,Unknown,,33.05,,32.82,33053000.0,,32822000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (8)(15),Unknown,,5.98,5.98,5.95,5981000.0,5981000.0,5954000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (2)(15),Unknown,,5.9,5.9,5.87,5899000.0,5899000.0,5874000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (2)(15),Unknown,,4.54,4.54,4.51,4542000.0,4542000.0,4511000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(15)(18) - Drawn,Unknown,,0.58,0.58,0.57,579000.0,579000.0,575000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,,Unknown,,32.46,,32.31,32464000.0,,32310000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,First lien (8)(15),Unknown,,29.61,29.87,29.64,29614000.0,29868000.0,29644000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,First lien (2)(15)(18) - Drawn,Unknown,,1.34,1.35,1.35,1343000.0,1354000.0,1354000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,,Unknown,,30.96,,31.0,30957000.0,,30998000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (2)(15),Unknown,,17.0,17.4,17.37,16998000.0,17404000.0,17369000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(15),Unknown,,5.65,5.77,5.76,5654000.0,5768000.0,5755000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (2)(15),Unknown,,5.55,5.68,5.67,5546000.0,5679000.0,5667000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,First lien (3)(15)(18) - Drawn,Unknown,,1.92,1.96,1.95,1919000.0,1957000.0,1947000.0,False,False
New Mountain Finance Corporation,1496099,Software,1,False,,,Unknown,,30.12,,30.74,30117000.0,,30738000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,First lien (2)(15),Unknown,,27.71,27.71,27.49,27707000.0,27707000.0,27493000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,First lien (2)(15),Unknown,,1.75,1.75,1.74,1754000.0,1754000.0,1740000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,,Unknown,,29.46,,29.23,29461000.0,,29233000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,First lien (8)(15),Unknown,,19.13,19.26,19.07,19133000.0,19259000.0,19067000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,First lien (3)(15)(18) - Drawn,Unknown,,4.98,5.01,4.99,4979000.0,5012000.0,4992000.0,False,False
New Mountain Finance Corporation,1496099,Healthcare,1,False,,First lien (2)(15),Unknown,,4.88,4.91,4.86,4881000.0,4913000.0,4864000.0,False,False
