adsh	grp	arc	negative	ptag	pversion	ctag	cversion
0001544206-25-000077	17	1	1	ContractualObligation	us-gaap/2025	ContractualObligationDueInNextTwelveMonths	us-gaap/2025
0001702510-25-000139	11	1	1	ContractualObligation	us-gaap/2025	ContractualObligationDueInNextTwelveMonths	us-gaap/2025
0001702510-25-000139	11	3	1	ContractualObligation	us-gaap/2025	ContractualObligationDueInSecondAndThirdYear	us-gaap/2025
0001544206-25-000077	17	3	1	ContractualObligation	us-gaap/2025	ContractualObligationDueInSecondAndThirdYear	us-gaap/2025
0001580345-25-000032	9	4	1	ContractualObligation	us-gaap/2025	ContractualObligationDueInSecondYear	us-gaap/2025
0001580345-25-000032	9	2	1	ContractualObligation	us-gaap/2025	ContractualObligationDueInThirdYear	us-gaap/2025
0001580345-25-000032	9	1	1	ContractualObligation	us-gaap/2025	ContractualObligationFutureMinimumPaymentsDueRemainderOfFiscalYear	us-gaap/2025
0001726548-25-000009	1	8	1	CostsAndExpenses	us-gaap/2025	AdministrativeFeesExpense	us-gaap/2025
0001193125-25-293703	5	12	1	CostsAndExpenses	us-gaap/2025	CreditFacilityAmendmentAndDebtIssuanceCosts	0001193125-25-293703
0001193125-25-293703	5	13	1	CostsAndExpenses	us-gaap/2025	ProvisionForTaxesOnNetInvestmentIncome	0001193125-25-293703
0001726548-25-000009	1	13	1	CostsAndExpenses	us-gaap/2025	NoninterestExpenseDirectorsFees	us-gaap/2025
0001726548-25-000009	1	14	1	CostsAndExpenses	us-gaap/2025	OtherGeneralAndAdministrativeExpense	us-gaap/2025
0001726548-25-000009	1	11	1	CostsAndExpenses	us-gaap/2025	LegalFees	us-gaap/2025
0001726548-25-000009	1	6	1	CostsAndExpenses	us-gaap/2025	ManagementFeeExpense	us-gaap/2025
0001726548-25-000009	1	9	1	CostsAndExpenses	us-gaap/2025	InterestExpenseDebt	us-gaap/2025
0001193125-25-278786	8	1	1	CostsAndExpensesRelatedParty	us-gaap/2025	GeneralAndAdministrativeExpenseNetOfWaiver	0001193125-25-278786
0002031750-25-000043	6	2	1	CurrentIncomeTaxExpenseBenefit	us-gaap/2025	CurrentStateAndLocalTaxExpenseBenefit	us-gaap/2025
0002031750-25-000043	6	1	1	CurrentIncomeTaxExpenseBenefit	us-gaap/2025	CurrentFederalTaxExpenseBenefit	us-gaap/2025
0001944831-25-000040	4	17	1	DebtAndEquitySecuritiesRealizedGainLoss	us-gaap/2025	ForeignCurrencyTransactionGainLossRealized	us-gaap/2025
0001901164-25-000016	2	3	1	DebtInstrumentCarryingAmount	us-gaap/2025	LongTermDebtMaturitiesRepaymentsOfPrincipalInNextRollingTwelveMonths	us-gaap/2025
0001287032-25-000339	9	4	1	DebtInstrumentCarryingAmount	us-gaap/2025	LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths	us-gaap/2025
0001901164-25-000016	2	2	1	DebtInstrumentCarryingAmount	us-gaap/2025	LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingAfterYearFive	us-gaap/2025
0001901164-25-000016	2	1	1	DebtInstrumentCarryingAmount	us-gaap/2025	LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFourAndFive	us-gaap/2025
0001901164-25-000016	2	4	1	DebtInstrumentCarryingAmount	us-gaap/2025	LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearTwoAndThree	us-gaap/2025
0001287032-25-000339	9	2	1	DebtInstrumentCarryingAmount	us-gaap/2025	LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour	us-gaap/2025
0001287032-25-000339	9	3	1	DebtInstrumentCarryingAmount	us-gaap/2025	LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree	us-gaap/2025
0001287032-25-000339	9	1	1	DebtInstrumentCarryingAmount	us-gaap/2025	LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo	us-gaap/2025
0001287032-25-000339	9	5	1	DebtInstrumentCarryingAmount	us-gaap/2025	LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear	us-gaap/2025
0001534254-25-000015	1	4	1	DebtInstrumentInterestRateDuringPeriod	us-gaap/2025	InterestExpenseDebtExcludingAmortization	us-gaap/2025
0001534254-25-000015	1	5	1	DebtInstrumentInterestRateDuringPeriod	us-gaap/2025	AmortizationOfFinancingCosts	us-gaap/2025
0001193125-25-278006	6	2	1	DebtInstrumentInterestRateDuringPeriod	us-gaap/2025	AnnualizedAmortizedDebtIssuanceCostDuringPeriod	0001193125-25-278006
0001838126-25-000073	6	1	1	DebtLongtermAndShorttermCombinedAmount	us-gaap/2025	LongTermDebt	us-gaap/2025
0001913724-25-000088	6	1	1	DebtLongtermAndShorttermCombinedAmount	us-gaap/2025	LineOfCredit	us-gaap/2025
0001913724-25-000088	6	2	1	DebtLongtermAndShorttermCombinedAmount	us-gaap/2025	LongTermDebt	us-gaap/2025
0002031750-25-000043	6	3	1	DeferredFederalStateAndLocalTaxExpenseBenefit	us-gaap/2025	DeferredFederalIncomeTaxExpenseBenefit	us-gaap/2025
0002031750-25-000043	6	4	1	DeferredFederalStateAndLocalTaxExpenseBenefit	us-gaap/2025	DeferredStateAndLocalIncomeTaxExpenseBenefit	us-gaap/2025
0001493152-25-020943	4	1	1	DeferredFinanceCostsNet	us-gaap/2025	DeferredFinanceCostsGross	us-gaap/2025
0001493152-25-020943	4	2	1	DeferredFinanceCostsNet	us-gaap/2025	DeferredCostsCurrentAndNoncurrent	us-gaap/2025
0001437749-25-035241	4	2	1	DeferredIncomeTaxExpenseBenefit	us-gaap/2025	DeferredFederalIncomeTaxExpenseBenefit	us-gaap/2025
0001437749-25-035241	4	1	1	DeferredIncomeTaxExpenseBenefit	us-gaap/2025	DeferredStateAndLocalIncomeTaxExpenseBenefit	us-gaap/2025
0001437749-25-035241	7	4	1	DeferredTaxAssetsGross	us-gaap/2025	DeferredTaxAssetsCapitalLossCarryforwards	us-gaap/2025
0002031750-25-000043	12	8	1	DeferredTaxAssetsGross	us-gaap/2025	DeferredTaxAssetsOperatingLossCarryforwards	us-gaap/2025
0001437749-25-035241	7	5	1	DeferredTaxAssetsGross	us-gaap/2025	DeferredTaxAssetsOperatingLossCarryforwards	us-gaap/2025
0001437749-25-035241	7	3	1	DeferredTaxAssetsGross	us-gaap/2025	DeferredTaxAssetsInvestments	us-gaap/2025
0001437749-25-035241	7	1	-1	DeferredTaxAssetsNet	us-gaap/2025	DeferredTaxAssetsValuationAllowance	us-gaap/2025
0002031750-25-000043	12	6	-1	DeferredTaxAssetsNet	us-gaap/2025	DeferredTaxAssetsValuationAllowance	us-gaap/2025
0001437749-25-035241	7	2	1	DeferredTaxAssetsNet	us-gaap/2025	DeferredTaxAssetsGross	us-gaap/2025
0002031750-25-000043	12	7	1	DeferredTaxAssetsNet	us-gaap/2025	DeferredTaxAssetsGross	us-gaap/2025
0002031750-25-000043	12	1	1	DeferredTaxLiabilities	us-gaap/2025	DeferredIncomeTaxLiabilities	us-gaap/2025
0002031750-25-000043	12	5	-1	DeferredTaxLiabilities	us-gaap/2025	DeferredTaxAssetsNet	us-gaap/2025
0001742313-25-000080	2	21	1	DerivativeAndForeignCurrencyTransactionPriceChangeRealizedGainLossOperatingBeforeTax	us-gaap/2025	DebtAndEquitySecuritiesRealizedGainLoss	us-gaap/2025
0001512931-25-000074	4	20	1	DerivativeAndForeignCurrencyTransactionPriceChangeRealizedGainLossOperatingBeforeTax	us-gaap/2025	DebtAndEquitySecuritiesRealizedGainLoss	us-gaap/2025
0001742313-25-000080	2	20	1	DerivativeAndForeignCurrencyTransactionPriceChangeRealizedGainLossOperatingBeforeTax	us-gaap/2025	ForeignCurrencyTransactionGainLossRealized	us-gaap/2025
0001742313-25-000080	2	19	1	DerivativeAndForeignCurrencyTransactionPriceChangeRealizedGainLossOperatingBeforeTax	us-gaap/2025	DerivativeGainLossOnDerivativeNet	us-gaap/2025
0001628280-25-049617	14	1	-1	DerivativeAssetAfterOffsetSubjectToMasterNettingArrangement	us-gaap/2025	DerivativeFairValueOfDerivativeLiability	us-gaap/2025
0001628280-25-049617	14	2	1	DerivativeAssetAfterOffsetSubjectToMasterNettingArrangement	us-gaap/2025	DerivativeFairValueOfDerivativeAsset	us-gaap/2025
0001736035-25-000021	3	3	1	DerivativeAssetAfterOffsetSubjectToMasterNettingArrangement	us-gaap/2025	DerivativeFairValueOfDerivativeAsset	us-gaap/2025
0001913724-25-000088	10	3	1	DerivativeAssetAfterOffsetSubjectToMasterNettingArrangement	us-gaap/2025	DerivativeFairValueOfDerivativeAsset	us-gaap/2025
0001913724-25-000088	10	2	-1	DerivativeAssetAfterOffsetSubjectToMasterNettingArrangement	us-gaap/2025	DerivativeAssetCollateralObligationToReturnCashOffset	us-gaap/2025
0001736035-25-000021	3	2	-1	DerivativeAssetAfterOffsetSubjectToMasterNettingArrangement	us-gaap/2025	DerivativeAssetCollateralObligationToReturnCashOffset	us-gaap/2025
0001736035-25-000021	3	1	-1	DerivativeAssetAfterOffsetSubjectToMasterNettingArrangement	us-gaap/2025	DerivativeAssetFairValueGrossLiability	us-gaap/2025
0001913724-25-000088	5	2	-1	DerivativeAssetFairValueAfterOffsetAndDeductionSubjectToMasterNettingArrangement	us-gaap/2025	DerivativeAssetFairValueGrossLiability	us-gaap/2025
0001792509-25-000029	3	8	-1	DerivativeAssetFairValueAfterOffsetAndDeductionSubjectToMasterNettingArrangement	us-gaap/2025	DerivativeAssetFairValueGrossLiability	us-gaap/2025
0001544206-25-000077	11	1	-1	DerivativeAssetFairValueAfterOffsetAndDeductionSubjectToMasterNettingArrangement	us-gaap/2025	DerivativeAssetCollateralObligationToReturnCashOffset	us-gaap/2025
0001544206-25-000077	11	2	1	DerivativeAssetFairValueAfterOffsetAndDeductionSubjectToMasterNettingArrangement	us-gaap/2025	DerivativeAssetsLiabilitiesAtFairValueNet	us-gaap/2025
0001913724-25-000088	5	3	-1	DerivativeAssetFairValueAfterOffsetAndDeductionSubjectToMasterNettingArrangement	us-gaap/2025	DerivativeAssetNotOffsetPolicyElectionDeduction	us-gaap/2025
0001792509-25-000029	3	6	1	DerivativeAssetFairValueAfterOffsetAndDeductionSubjectToMasterNettingArrangement	us-gaap/2025	DerivativeFairValueOfDerivativeAsset	us-gaap/2025
0002031750-25-000043	9	3	1	DerivativeAssetFairValueAfterOffsetAndDeductionSubjectToMasterNettingArrangement	us-gaap/2025	DerivativeFairValueOfDerivativeAsset	us-gaap/2025
0001913724-25-000088	5	1	1	DerivativeAssetFairValueAfterOffsetAndDeductionSubjectToMasterNettingArrangement	us-gaap/2025	DerivativeFairValueOfDerivativeAsset	us-gaap/2025
0001792509-25-000029	3	5	-1	DerivativeAssetFairValueAfterOffsetAndDeductionSubjectToMasterNettingArrangement	us-gaap/2025	DerivativeCollateralObligationToReturnCash	us-gaap/2025
0002031750-25-000043	9	2	-1	DerivativeAssetFairValueAfterOffsetAndDeductionSubjectToMasterNettingArrangement	us-gaap/2025	DerivativeCollateralObligationToReturnCash	us-gaap/2025
0001913724-25-000088	5	4	-1	DerivativeAssetFairValueAfterOffsetAndDeductionSubjectToMasterNettingArrangement	us-gaap/2025	DerivativeCollateralObligationToReturnCash	us-gaap/2025
0001792509-25-000029	3	7	-1	DerivativeAssetFairValueAfterOffsetAndDeductionSubjectToMasterNettingArrangement	us-gaap/2025	DerivativeCollateralObligationToReturnSecurities	us-gaap/2025
0002031750-25-000043	9	1	-1	DerivativeAssetFairValueAfterOffsetAndDeductionSubjectToMasterNettingArrangement	us-gaap/2025	DerivativeFairValueOfDerivativeLiability	us-gaap/2025
0001628280-25-049617	9	1	1	DerivativeAssets	us-gaap/2025	DerivativeFairValueOfDerivativeAsset	us-gaap/2025
0001901164-25-000016	12	3	1	DerivativeAssets	us-gaap/2025	DerivativeFairValueOfDerivativeAsset	us-gaap/2025
0001955010-25-000013	3	4	1	DerivativeAssets	us-gaap/2025	DerivativeFairValueOfDerivativeAsset	us-gaap/2025
0001838126-25-000073	7	3	1	DerivativeAssets	us-gaap/2025	DerivativeFairValueOfDerivativeAsset	us-gaap/2025
0001989817-25-000085	9	3	1	DerivativeAssets	us-gaap/2025	DerivativeFairValueOfDerivativeAsset	us-gaap/2025
0001989817-25-000085	9	2	-1	DerivativeAssets	us-gaap/2025	DerivativeAssetFairValueGrossLiability	us-gaap/2025
0001838126-25-000073	7	2	-1	DerivativeAssets	us-gaap/2025	DerivativeAssetFairValueGrossLiability	us-gaap/2025
0001955010-25-000013	3	3	-1	DerivativeAssets	us-gaap/2025	DerivativeAssetFairValueGrossLiability	us-gaap/2025
0001901164-25-000016	12	2	-1	DerivativeAssets	us-gaap/2025	DerivativeAssetFairValueGrossLiability	us-gaap/2025
0001628280-25-049617	9	2	-1	DerivativeAssets	us-gaap/2025	DerivativeAssetFairValueGrossLiability	us-gaap/2025
0001544206-25-000077	11	3	-1	DerivativeAssetsLiabilitiesAtFairValueNet	us-gaap/2025	DerivativeAssetFairValueGrossLiability	us-gaap/2025
0001544206-25-000077	11	4	1	DerivativeAssetsLiabilitiesAtFairValueNet	us-gaap/2025	DerivativeAssetFairValueGrossAssetIncludingNotSubjectToMasterNettingArrangement	us-gaap/2025
0002031750-25-000043	7	3	1	DerivativeAssetsLiabilitiesAtFairValueNet	us-gaap/2025	DerivativeAssets	us-gaap/2025
0001628280-25-051535	9	1	1	DerivativeAssetsLiabilitiesAtFairValueNet	us-gaap/2025	DerivativeAssets	us-gaap/2025
0001628280-25-051537	11	1	1	DerivativeAssetsLiabilitiesAtFairValueNet	us-gaap/2025	DerivativeAssets	us-gaap/2025
0002031750-25-000043	7	4	-1	DerivativeAssetsLiabilitiesAtFairValueNet	us-gaap/2025	DerivativeLiabilities	us-gaap/2025
0001628280-25-051535	9	2	-1	DerivativeAssetsLiabilitiesAtFairValueNet	us-gaap/2025	DerivativeLiabilities	us-gaap/2025
0001628280-25-051537	11	2	-1	DerivativeAssetsLiabilitiesAtFairValueNet	us-gaap/2025	DerivativeLiabilities	us-gaap/2025
0001628280-25-049617	13	2	1	DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeFairValueOfDerivativeAsset	us-gaap/2025
0001628280-25-049617	13	4	-1	DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeCollateralObligationToReturnSecurities	us-gaap/2025
0001901164-25-000016	12	4	-1	DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeCollateralObligationToReturnSecurities	us-gaap/2025
0001955010-25-000013	3	1	-1	DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeCollateralObligationToReturnSecurities	us-gaap/2025
0001544206-25-000077	10	1	-1	DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeCollateralObligationToReturnSecurities	us-gaap/2025
0001989817-25-000085	9	4	-1	DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeCollateralObligationToReturnCash	us-gaap/2025
0001838126-25-000073	7	4	-1	DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeCollateralObligationToReturnCash	us-gaap/2025
0001628280-25-051535	8	3	-1	DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeCollateralObligationToReturnSecurities	us-gaap/2025
0001628280-25-051537	2	3	-1	DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeCollateralObligationToReturnSecurities	us-gaap/2025
0001628280-25-051537	2	1	-1	DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeCollateralObligationToReturnCash	us-gaap/2025
0001628280-25-051535	8	1	-1	DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeCollateralObligationToReturnCash	us-gaap/2025
0001544206-25-000077	10	2	1	DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeFairValueOfDerivativeAsset	us-gaap/2025
0001628280-25-051535	8	4	1	DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeFairValueOfDerivativeAsset	us-gaap/2025
0001628280-25-051537	2	4	1	DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeFairValueOfDerivativeAsset	us-gaap/2025
0001955010-25-000013	3	2	1	DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeAssets	us-gaap/2025
0001901164-25-000016	12	1	1	DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeAssets	us-gaap/2025
0001544206-25-000077	10	3	-1	DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeCollateralObligationToReturnCash	us-gaap/2025
0001628280-25-049617	13	3	-1	DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeCollateralObligationToReturnCash	us-gaap/2025
0001989817-25-000085	9	1	1	DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeAssets	us-gaap/2025
0001838126-25-000073	7	1	1	DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeAssets	us-gaap/2025
0001544206-25-000077	10	4	-1	DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeAssetFairValueGrossLiability	us-gaap/2025
0001628280-25-051537	2	2	-1	DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeAssetFairValueGrossLiability	us-gaap/2025
0001628280-25-051535	8	2	-1	DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeAssetFairValueGrossLiability	us-gaap/2025
0001628280-25-049617	13	1	-1	DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeAssetFairValueGrossLiability	us-gaap/2025
0001544206-25-000077	10	8	-1	DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeCollateralRightToReclaimSecurities	us-gaap/2025
0001628280-25-051537	2	5	-1	DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeCollateralRightToReclaimCash	us-gaap/2025
0001628280-25-051535	8	6	-1	DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeCollateralRightToReclaimCash	us-gaap/2025
0001838126-25-000073	7	8	-1	DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeCollateralRightToReclaimCash	us-gaap/2025
0001544206-25-000077	10	6	-1	DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeCollateralRightToReclaimCash	us-gaap/2025
0001628280-25-049617	13	6	-1	DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeCollateralRightToReclaimCash	us-gaap/2025
0001628280-25-051537	2	6	1	DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeFairValueOfDerivativeLiability	us-gaap/2025
0001628280-25-051535	8	8	1	DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeFairValueOfDerivativeLiability	us-gaap/2025
0001544206-25-000077	10	5	1	DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeFairValueOfDerivativeLiability	us-gaap/2025
0001628280-25-049617	13	7	1	DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeFairValueOfDerivativeLiability	us-gaap/2025
0001838126-25-000073	7	5	1	DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeLiabilities	us-gaap/2025
0001628280-25-051537	2	7	-1	DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeLiabilityFairValueGrossAsset	us-gaap/2025
0001628280-25-051535	8	7	-1	DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeLiabilityFairValueGrossAsset	us-gaap/2025
0001544206-25-000077	10	7	-1	DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeLiabilityFairValueGrossAsset	us-gaap/2025
0001628280-25-049617	13	5	-1	DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeLiabilityFairValueGrossAsset	us-gaap/2025
0001628280-25-051535	8	5	-1	DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeLiabilitySecuritiesSoldUnderAgreementsToResellSecuritiesLoanedCollateralRightToReclaimSecurities	us-gaap/2025
0001628280-25-051537	2	8	-1	DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeLiabilitySecuritiesSoldUnderAgreementsToResellSecuritiesLoanedCollateralRightToReclaimSecurities	us-gaap/2025
0001628280-25-049617	13	8	-1	DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral	us-gaap/2025	DerivativeLiabilitySecuritiesSoldUnderAgreementsToResellSecuritiesLoanedCollateralRightToReclaimSecurities	us-gaap/2025
0001913724-25-000088	9	2	1	DerivativeFairValueOfDerivativeNet	us-gaap/2025	DerivativeFairValueOfDerivativeAsset	us-gaap/2025
0001811972-25-000032	5	2	-1	DerivativeFairValueOfDerivativeNet	us-gaap/2025	DerivativeAssetFairValueGrossLiability	us-gaap/2025
0001859919-25-000087	5	2	-1	DerivativeFairValueOfDerivativeNet	us-gaap/2025	DerivativeAssetFairValueGrossLiability	us-gaap/2025
0001379785-25-000050	4	2	-1	DerivativeFairValueOfDerivativeNet	us-gaap/2025	DerivativeAssetFairValueGrossLiability	us-gaap/2025
0001913724-25-000088	9	1	-1	DerivativeFairValueOfDerivativeNet	us-gaap/2025	DerivativeAssetFairValueGrossLiability	us-gaap/2025
0001379785-25-000050	4	1	1	DerivativeFairValueOfDerivativeNet	us-gaap/2025	DerivativeAssetFairValueGrossAssetIncludingNotSubjectToMasterNettingArrangement	us-gaap/2025
0001859919-25-000087	5	1	1	DerivativeFairValueOfDerivativeNet	us-gaap/2025	DerivativeAssetFairValueGrossAssetIncludingNotSubjectToMasterNettingArrangement	us-gaap/2025
0001811972-25-000032	5	1	1	DerivativeFairValueOfDerivativeNet	us-gaap/2025	DerivativeAssetFairValueGrossAssetIncludingNotSubjectToMasterNettingArrangement	us-gaap/2025
0001628280-25-051535	10	2	1	DerivativeGainLossOnDerivativeNet	us-gaap/2025	GainLossOnSaleOfDerivatives	us-gaap/2025
0001628280-25-051537	10	2	1	DerivativeGainLossOnDerivativeNet	us-gaap/2025	GainLossOnSaleOfDerivatives	us-gaap/2025
0002049733-25-000049	8	2	1	DerivativeGainLossOnDerivativeNet	us-gaap/2025	GainLossOnSaleOfDerivatives	us-gaap/2025
