adsh	cik	name	form	filed	period	ddate	tag	version	label	segments	value	indexurl
0001869453-25-000064	1869453	BLUE OWL TECHNOLOGY INCOME CORP.	8-K	20251126	20251130	20251130	EntityAddressCityOrTown	dei/2025	Entity Address, City or Town		New York	https://www.sec.gov/Archives/edgar/data/1869453/000186945325000064/0001869453-25-000064/-index.htm
0001869453-25-000064	1869453	BLUE OWL TECHNOLOGY INCOME CORP.	8-K	20251126	20251130	20251130	EntityAddressPostalZipCode	dei/2025	Entity Address, Postal Zip Code		10022	https://www.sec.gov/Archives/edgar/data/1869453/000186945325000064/0001869453-25-000064/-index.htm
0001869453-25-000064	1869453	BLUE OWL TECHNOLOGY INCOME CORP.	8-K	20251126	20251130	20251130	EntityAddressStateOrProvince	dei/2025	Entity Address, State or Province		NY	https://www.sec.gov/Archives/edgar/data/1869453/000186945325000064/0001869453-25-000064/-index.htm
0001869453-25-000064	1869453	BLUE OWL TECHNOLOGY INCOME CORP.	8-K	20251126	20251130	20251130	EntityCentralIndexKey	dei/2025	Entity Central Index Key		0001869453	https://www.sec.gov/Archives/edgar/data/1869453/000186945325000064/0001869453-25-000064/-index.htm
0001869453-25-000064	1869453	BLUE OWL TECHNOLOGY INCOME CORP.	8-K	20251126	20251130	20251130	EntityEmergingGrowthCompany	dei/2025	Entity Emerging Growth Company		true	https://www.sec.gov/Archives/edgar/data/1869453/000186945325000064/0001869453-25-000064/-index.htm
0001869453-25-000064	1869453	BLUE OWL TECHNOLOGY INCOME CORP.	8-K	20251126	20251130	20251130	EntityExTransitionPeriod	dei/2025	Elected Not To Use the Extended Transition Period		false	https://www.sec.gov/Archives/edgar/data/1869453/000186945325000064/0001869453-25-000064/-index.htm
0001869453-25-000064	1869453	BLUE OWL TECHNOLOGY INCOME CORP.	8-K	20251126	20251130	20251130	EntityFileNumber	dei/2025	Entity File Number		814-01445	https://www.sec.gov/Archives/edgar/data/1869453/000186945325000064/0001869453-25-000064/-index.htm
0001869453-25-000064	1869453	BLUE OWL TECHNOLOGY INCOME CORP.	8-K	20251126	20251130	20251130	EntityIncorporationStateCountryCode	dei/2025	Entity Incorporation, State or Country Code		MD	https://www.sec.gov/Archives/edgar/data/1869453/000186945325000064/0001869453-25-000064/-index.htm
0001869453-25-000064	1869453	BLUE OWL TECHNOLOGY INCOME CORP.	8-K	20251126	20251130	20251130	EntityRegistrantName	dei/2025	Entity Registrant Name		BLUE OWL TECHNOLOGY INCOME CORP	https://www.sec.gov/Archives/edgar/data/1869453/000186945325000064/0001869453-25-000064/-index.htm
0001869453-25-000064	1869453	BLUE OWL TECHNOLOGY INCOME CORP.	8-K	20251126	20251130	20251130	EntityTaxIdentificationNumber	dei/2025	Entity Tax Identification Number		87-1346173	https://www.sec.gov/Archives/edgar/data/1869453/000186945325000064/0001869453-25-000064/-index.htm
0001869453-25-000064	1869453	BLUE OWL TECHNOLOGY INCOME CORP.	8-K	20251126	20251130	20251130	LocalPhoneNumber	dei/2025	Local Phone Number		419-3000	https://www.sec.gov/Archives/edgar/data/1869453/000186945325000064/0001869453-25-000064/-index.htm
0001869453-25-000064	1869453	BLUE OWL TECHNOLOGY INCOME CORP.	8-K	20251126	20251130	20251130	PreCommencementIssuerTenderOffer	dei/2025	Pre-commencement Issuer Tender Offer		false	https://www.sec.gov/Archives/edgar/data/1869453/000186945325000064/0001869453-25-000064/-index.htm
0001869453-25-000064	1869453	BLUE OWL TECHNOLOGY INCOME CORP.	8-K	20251126	20251130	20251130	PreCommencementTenderOffer	dei/2025	Pre-commencement Tender Offer		false	https://www.sec.gov/Archives/edgar/data/1869453/000186945325000064/0001869453-25-000064/-index.htm
0001869453-25-000064	1869453	BLUE OWL TECHNOLOGY INCOME CORP.	8-K	20251126	20251130	20251130	SolicitingMaterial	dei/2025	Soliciting Material		false	https://www.sec.gov/Archives/edgar/data/1869453/000186945325000064/0001869453-25-000064/-index.htm
0001869453-25-000064	1869453	BLUE OWL TECHNOLOGY INCOME CORP.	8-K	20251126	20251130	20251130	WrittenCommunications	dei/2025	Written Communications		false	https://www.sec.gov/Archives/edgar/data/1869453/000186945325000064/0001869453-25-000064/-index.htm
0001901164-25-000018	1901164	T. ROWE PRICE OHA SELECT PRIVATE CREDIT FUND	8-K	20251105	20251031	20251031	AmendmentFlag	dei/2025	Amendment Flag		false	https://www.sec.gov/Archives/edgar/data/1901164/000190116425000018/0001901164-25-000018/-index.htm
0001901164-25-000018	1901164	T. ROWE PRICE OHA SELECT PRIVATE CREDIT FUND	8-K	20251105	20251031	20251031	CityAreaCode	dei/2025	City Area Code		212	https://www.sec.gov/Archives/edgar/data/1901164/000190116425000018/0001901164-25-000018/-index.htm
0001901164-25-000018	1901164	T. ROWE PRICE OHA SELECT PRIVATE CREDIT FUND	8-K	20251105	20251031	20251031	DocumentPeriodEndDate	dei/2025	Document Period End Date		2025-11-05	https://www.sec.gov/Archives/edgar/data/1901164/000190116425000018/0001901164-25-000018/-index.htm
0001901164-25-000018	1901164	T. ROWE PRICE OHA SELECT PRIVATE CREDIT FUND	8-K	20251105	20251031	20251031	DocumentType	dei/2025	Document Type		8-K	https://www.sec.gov/Archives/edgar/data/1901164/000190116425000018/0001901164-25-000018/-index.htm
0001901164-25-000018	1901164	T. ROWE PRICE OHA SELECT PRIVATE CREDIT FUND	8-K	20251105	20251031	20251031	EntityAddressAddressLine1	dei/2025	Entity Address, Address Line One		1 Vanderbilt Avenue	https://www.sec.gov/Archives/edgar/data/1901164/000190116425000018/0001901164-25-000018/-index.htm
0001901164-25-000018	1901164	T. ROWE PRICE OHA SELECT PRIVATE CREDIT FUND	8-K	20251105	20251031	20251031	EntityAddressAddressLine2	dei/2025	Entity Address, Address Line Two		16th Floor	https://www.sec.gov/Archives/edgar/data/1901164/000190116425000018/0001901164-25-000018/-index.htm
0001901164-25-000018	1901164	T. ROWE PRICE OHA SELECT PRIVATE CREDIT FUND	8-K	20251105	20251031	20251031	EntityAddressCityOrTown	dei/2025	Entity Address, City or Town		New York	https://www.sec.gov/Archives/edgar/data/1901164/000190116425000018/0001901164-25-000018/-index.htm
0001901164-25-000018	1901164	T. ROWE PRICE OHA SELECT PRIVATE CREDIT FUND	8-K	20251105	20251031	20251031	EntityAddressPostalZipCode	dei/2025	Entity Address, Postal Zip Code		10017	https://www.sec.gov/Archives/edgar/data/1901164/000190116425000018/0001901164-25-000018/-index.htm
0001901164-25-000018	1901164	T. ROWE PRICE OHA SELECT PRIVATE CREDIT FUND	8-K	20251105	20251031	20251031	EntityAddressStateOrProvince	dei/2025	Entity Address, State or Province		NY	https://www.sec.gov/Archives/edgar/data/1901164/000190116425000018/0001901164-25-000018/-index.htm
0001901164-25-000018	1901164	T. ROWE PRICE OHA SELECT PRIVATE CREDIT FUND	8-K	20251105	20251031	20251031	EntityCentralIndexKey	dei/2025	Entity Central Index Key		0001901164	https://www.sec.gov/Archives/edgar/data/1901164/000190116425000018/0001901164-25-000018/-index.htm
0001901164-25-000018	1901164	T. ROWE PRICE OHA SELECT PRIVATE CREDIT FUND	8-K	20251105	20251031	20251031	EntityEmergingGrowthCompany	dei/2025	Entity Emerging Growth Company		true	https://www.sec.gov/Archives/edgar/data/1901164/000190116425000018/0001901164-25-000018/-index.htm
0001901164-25-000018	1901164	T. ROWE PRICE OHA SELECT PRIVATE CREDIT FUND	8-K	20251105	20251031	20251031	EntityExTransitionPeriod	dei/2025	Elected Not To Use the Extended Transition Period		false	https://www.sec.gov/Archives/edgar/data/1901164/000190116425000018/0001901164-25-000018/-index.htm
0001901164-25-000018	1901164	T. ROWE PRICE OHA SELECT PRIVATE CREDIT FUND	8-K	20251105	20251031	20251031	EntityFileNumber	dei/2025	Entity File Number		814-01561	https://www.sec.gov/Archives/edgar/data/1901164/000190116425000018/0001901164-25-000018/-index.htm
0001901164-25-000018	1901164	T. ROWE PRICE OHA SELECT PRIVATE CREDIT FUND	8-K	20251105	20251031	20251031	EntityIncorporationStateCountryCode	dei/2025	Entity Incorporation, State or Country Code		DE	https://www.sec.gov/Archives/edgar/data/1901164/000190116425000018/0001901164-25-000018/-index.htm
0001901164-25-000018	1901164	T. ROWE PRICE OHA SELECT PRIVATE CREDIT FUND	8-K	20251105	20251031	20251031	EntityRegistrantName	dei/2025	Entity Registrant Name		T. Rowe Price OHA Select Private Credit Fund	https://www.sec.gov/Archives/edgar/data/1901164/000190116425000018/0001901164-25-000018/-index.htm
0001901164-25-000018	1901164	T. ROWE PRICE OHA SELECT PRIVATE CREDIT FUND	8-K	20251105	20251031	20251031	EntityTaxIdentificationNumber	dei/2025	Entity Tax Identification Number		88-6521578	https://www.sec.gov/Archives/edgar/data/1901164/000190116425000018/0001901164-25-000018/-index.htm
0001901164-25-000018	1901164	T. ROWE PRICE OHA SELECT PRIVATE CREDIT FUND	8-K	20251105	20251031	20251031	LocalPhoneNumber	dei/2025	Local Phone Number		326-1500	https://www.sec.gov/Archives/edgar/data/1901164/000190116425000018/0001901164-25-000018/-index.htm
0001901164-25-000018	1901164	T. ROWE PRICE OHA SELECT PRIVATE CREDIT FUND	8-K	20251105	20251031	20251031	PreCommencementIssuerTenderOffer	dei/2025	Pre-commencement Issuer Tender Offer		false	https://www.sec.gov/Archives/edgar/data/1901164/000190116425000018/0001901164-25-000018/-index.htm
0001901164-25-000018	1901164	T. ROWE PRICE OHA SELECT PRIVATE CREDIT FUND	8-K	20251105	20251031	20251031	PreCommencementTenderOffer	dei/2025	Pre-commencement Tender Offer		false	https://www.sec.gov/Archives/edgar/data/1901164/000190116425000018/0001901164-25-000018/-index.htm
0001901164-25-000018	1901164	T. ROWE PRICE OHA SELECT PRIVATE CREDIT FUND	8-K	20251105	20251031	20251031	SolicitingMaterial	dei/2025	Soliciting Material		false	https://www.sec.gov/Archives/edgar/data/1901164/000190116425000018/0001901164-25-000018/-index.htm
0001901164-25-000018	1901164	T. ROWE PRICE OHA SELECT PRIVATE CREDIT FUND	8-K	20251105	20251031	20251031	WrittenCommunications	dei/2025	Written Communications		false	https://www.sec.gov/Archives/edgar/data/1901164/000190116425000018/0001901164-25-000018/-index.htm
0001901606-25-000080	1901606	GOLUB CAPITAL DIRECT LENDING UNLEVERED CORP	8-K	20251126	20251130	20251130	AmendmentFlag	dei/2025	Amendment Flag		false	https://www.sec.gov/Archives/edgar/data/1901606/000190160625000080/0001901606-25-000080/-index.htm
0001901606-25-000080	1901606	GOLUB CAPITAL DIRECT LENDING UNLEVERED CORP	8-K	20251126	20251130	20251130	CityAreaCode	dei/2025	City Area Code		212	https://www.sec.gov/Archives/edgar/data/1901606/000190160625000080/0001901606-25-000080/-index.htm
0001901606-25-000080	1901606	GOLUB CAPITAL DIRECT LENDING UNLEVERED CORP	8-K	20251126	20251130	20251130	DocumentPeriodEndDate	dei/2025	Document Period End Date		2025-11-26	https://www.sec.gov/Archives/edgar/data/1901606/000190160625000080/0001901606-25-000080/-index.htm
0001901606-25-000080	1901606	GOLUB CAPITAL DIRECT LENDING UNLEVERED CORP	8-K	20251126	20251130	20251130	DocumentType	dei/2025	Document Type		8-K	https://www.sec.gov/Archives/edgar/data/1901606/000190160625000080/0001901606-25-000080/-index.htm
0001901606-25-000080	1901606	GOLUB CAPITAL DIRECT LENDING UNLEVERED CORP	8-K	20251126	20251130	20251130	EntityAddressAddressLine1	dei/2025	Entity Address, Address Line One		200 Park Avenue	https://www.sec.gov/Archives/edgar/data/1901606/000190160625000080/0001901606-25-000080/-index.htm
0001901606-25-000080	1901606	GOLUB CAPITAL DIRECT LENDING UNLEVERED CORP	8-K	20251126	20251130	20251130	EntityAddressAddressLine2	dei/2025	Entity Address, Address Line Two		25th Floor	https://www.sec.gov/Archives/edgar/data/1901606/000190160625000080/0001901606-25-000080/-index.htm
0001901606-25-000080	1901606	GOLUB CAPITAL DIRECT LENDING UNLEVERED CORP	8-K	20251126	20251130	20251130	EntityAddressCityOrTown	dei/2025	Entity Address, City or Town		New York	https://www.sec.gov/Archives/edgar/data/1901606/000190160625000080/0001901606-25-000080/-index.htm
0001901606-25-000080	1901606	GOLUB CAPITAL DIRECT LENDING UNLEVERED CORP	8-K	20251126	20251130	20251130	EntityAddressPostalZipCode	dei/2025	Entity Address, Postal Zip Code		10166	https://www.sec.gov/Archives/edgar/data/1901606/000190160625000080/0001901606-25-000080/-index.htm
0001901606-25-000080	1901606	GOLUB CAPITAL DIRECT LENDING UNLEVERED CORP	8-K	20251126	20251130	20251130	EntityAddressStateOrProvince	dei/2025	Entity Address, State or Province		NY	https://www.sec.gov/Archives/edgar/data/1901606/000190160625000080/0001901606-25-000080/-index.htm
0001901606-25-000080	1901606	GOLUB CAPITAL DIRECT LENDING UNLEVERED CORP	8-K	20251126	20251130	20251130	EntityCentralIndexKey	dei/2025	Entity Central Index Key		0001901606	https://www.sec.gov/Archives/edgar/data/1901606/000190160625000080/0001901606-25-000080/-index.htm
0001901606-25-000080	1901606	GOLUB CAPITAL DIRECT LENDING UNLEVERED CORP	8-K	20251126	20251130	20251130	EntityEmergingGrowthCompany	dei/2025	Entity Emerging Growth Company		true	https://www.sec.gov/Archives/edgar/data/1901606/000190160625000080/0001901606-25-000080/-index.htm
0001901606-25-000080	1901606	GOLUB CAPITAL DIRECT LENDING UNLEVERED CORP	8-K	20251126	20251130	20251130	EntityExTransitionPeriod	dei/2025	Elected Not To Use the Extended Transition Period		true	https://www.sec.gov/Archives/edgar/data/1901606/000190160625000080/0001901606-25-000080/-index.htm
0001901606-25-000080	1901606	GOLUB CAPITAL DIRECT LENDING UNLEVERED CORP	8-K	20251126	20251130	20251130	EntityFileNumber	dei/2025	Entity File Number		814-01505	https://www.sec.gov/Archives/edgar/data/1901606/000190160625000080/0001901606-25-000080/-index.htm
0001901606-25-000080	1901606	GOLUB CAPITAL DIRECT LENDING UNLEVERED CORP	8-K	20251126	20251130	20251130	EntityIncorporationStateCountryCode	dei/2025	Entity Incorporation, State or Country Code		MD	https://www.sec.gov/Archives/edgar/data/1901606/000190160625000080/0001901606-25-000080/-index.htm
0001901606-25-000080	1901606	GOLUB CAPITAL DIRECT LENDING UNLEVERED CORP	8-K	20251126	20251130	20251130	EntityRegistrantName	dei/2025	Entity Registrant Name		Golub Capital Direct Lending Unlevered Corporation	https://www.sec.gov/Archives/edgar/data/1901606/000190160625000080/0001901606-25-000080/-index.htm
0001901606-25-000080	1901606	GOLUB CAPITAL DIRECT LENDING UNLEVERED CORP	8-K	20251126	20251130	20251130	EntityTaxIdentificationNumber	dei/2025	Entity Tax Identification Number		88-1632039	https://www.sec.gov/Archives/edgar/data/1901606/000190160625000080/0001901606-25-000080/-index.htm
0001901606-25-000080	1901606	GOLUB CAPITAL DIRECT LENDING UNLEVERED CORP	8-K	20251126	20251130	20251130	LocalPhoneNumber	dei/2025	Local Phone Number		750-6060	https://www.sec.gov/Archives/edgar/data/1901606/000190160625000080/0001901606-25-000080/-index.htm
0001901606-25-000080	1901606	GOLUB CAPITAL DIRECT LENDING UNLEVERED CORP	8-K	20251126	20251130	20251130	PreCommencementIssuerTenderOffer	dei/2025	Pre-commencement Issuer Tender Offer		false	https://www.sec.gov/Archives/edgar/data/1901606/000190160625000080/0001901606-25-000080/-index.htm
0001901606-25-000080	1901606	GOLUB CAPITAL DIRECT LENDING UNLEVERED CORP	8-K	20251126	20251130	20251130	PreCommencementTenderOffer	dei/2025	Pre-commencement Tender Offer		false	https://www.sec.gov/Archives/edgar/data/1901606/000190160625000080/0001901606-25-000080/-index.htm
0001901606-25-000080	1901606	GOLUB CAPITAL DIRECT LENDING UNLEVERED CORP	8-K	20251126	20251130	20251130	SolicitingMaterial	dei/2025	Soliciting Material		false	https://www.sec.gov/Archives/edgar/data/1901606/000190160625000080/0001901606-25-000080/-index.htm
0001901606-25-000080	1901606	GOLUB CAPITAL DIRECT LENDING UNLEVERED CORP	8-K	20251126	20251130	20251130	WrittenCommunications	dei/2025	Written Communications		false	https://www.sec.gov/Archives/edgar/data/1901606/000190160625000080/0001901606-25-000080/-index.htm
0001901612-25-000054	1901612	GOLUB CAPITAL BDC 4, INC.	8-K	20251121	20251130	20251130	AmendmentFlag	dei/2025	Amendment Flag		false	https://www.sec.gov/Archives/edgar/data/1901612/000190161225000054/0001901612-25-000054/-index.htm
0001901612-25-000054	1901612	GOLUB CAPITAL BDC 4, INC.	8-K	20251121	20251130	20251130	CityAreaCode	dei/2025	City Area Code		212	https://www.sec.gov/Archives/edgar/data/1901612/000190161225000054/0001901612-25-000054/-index.htm
0001901612-25-000054	1901612	GOLUB CAPITAL BDC 4, INC.	8-K	20251121	20251130	20251130	DocumentPeriodEndDate	dei/2025	Document Period End Date		2025-11-21	https://www.sec.gov/Archives/edgar/data/1901612/000190161225000054/0001901612-25-000054/-index.htm
0001901612-25-000054	1901612	GOLUB CAPITAL BDC 4, INC.	8-K	20251121	20251130	20251130	DocumentType	dei/2025	Document Type		8-K	https://www.sec.gov/Archives/edgar/data/1901612/000190161225000054/0001901612-25-000054/-index.htm
0001901612-25-000054	1901612	GOLUB CAPITAL BDC 4, INC.	8-K	20251121	20251130	20251130	EntityAddressAddressLine1	dei/2025	Entity Address, Address Line One		200 Park Avenue	https://www.sec.gov/Archives/edgar/data/1901612/000190161225000054/0001901612-25-000054/-index.htm
0001901612-25-000054	1901612	GOLUB CAPITAL BDC 4, INC.	8-K	20251121	20251130	20251130	EntityAddressAddressLine2	dei/2025	Entity Address, Address Line Two		25th Floor	https://www.sec.gov/Archives/edgar/data/1901612/000190161225000054/0001901612-25-000054/-index.htm
0001901612-25-000054	1901612	GOLUB CAPITAL BDC 4, INC.	8-K	20251121	20251130	20251130	EntityAddressCityOrTown	dei/2025	Entity Address, City or Town		New York	https://www.sec.gov/Archives/edgar/data/1901612/000190161225000054/0001901612-25-000054/-index.htm
0001901612-25-000054	1901612	GOLUB CAPITAL BDC 4, INC.	8-K	20251121	20251130	20251130	EntityAddressPostalZipCode	dei/2025	Entity Address, Postal Zip Code		10166	https://www.sec.gov/Archives/edgar/data/1901612/000190161225000054/0001901612-25-000054/-index.htm
0001901612-25-000054	1901612	GOLUB CAPITAL BDC 4, INC.	8-K	20251121	20251130	20251130	EntityAddressStateOrProvince	dei/2025	Entity Address, State or Province		NY	https://www.sec.gov/Archives/edgar/data/1901612/000190161225000054/0001901612-25-000054/-index.htm
